Passenger_ID,Airline,Origin,Destination,Flight_Date,Age,Class,Travel_Type,Booking_Channel,Payment_Method,Flight_Duration_Min,Distance_KM,Flight_Status,Delay_Minutes,Baggage_Count,Meal_Ordered,Rating,Ticket_Fare,Satisfaction
PNR00650,Vistara,Hyderabad,Mumbai,2024-05-18,55.0,Economy,Business,Travel Agent,UPI,74,946,On Time,0.0,0,Yes,1.0,16677.94,Dissatisfied
PNR00651,Akasa Air,Bangalore,Mumbai,2024-02-05,34.0,Economy,Personal,Website,Net Banking,126,940,Delayed,118.0,3,Yes,1.0,6461.4,Dissatisfied
PNR00652,Spicejet,Bangalore,Delhi,2025-04-08,32.0,Economy,Personal,Website,Credit Card,83,450,On Time,0.0,3,No,4.0,26188.29,Satisfied
PNR00653,Vistara,Delhi,Mumbai,2025-10-20,53.0,Economy,Business,Airport Counter,UPI,194,965,Delayed,104.0,3,No,3.0,3754.23,Neutral
PNR00654,Air India Express,Hyderabad,Mumbai,2025-10-01,56.0,Economy,Personal,Mobile App,UPI,152,432,Delayed,124.0,0,Yes,3.0,3666.51,Neutral
PNR00655,Spicejet,Mumbai,Delhi,2025-05-15,26.0,Economy,Personal,Mobile App,UPI,100,661,On Time,0.0,3,Yes,2.0,12999.81,Dissatisfied
PNR00656,Spicejet,Mumbai,Bangalore,2024-04-04,25.0,Economy,Business,Website,Credit Card,100,1225,Cancelled,,2,Yes,4.0,12002.71,Satisfied
PNR00657,Indigo,Bangalore,Mumbai,2025-10-31,42.0,Business,Business,Mobile App,Net Banking,165,520,Delayed,11.0,3,No,2.0,53605.37,Dissatisfied
PNR00658,Air India Express,Mumbai,Delhi,2025-11-05,30.0,Economy,Personal,Website,Net Banking,187,802,Delayed,32.0,2,Yes,2.0,15841.41,Dissatisfied
PNR00659,Air India Express,Mumbai,Bangalore,2024-06-10,63.0,Economy,Business,Travel Agent,Net Banking,160,1151,On Time,0.0,2,Yes,5.0,30918.47,Satisfied
PNR00660,Spicejet,Mumbai,Bangalore,2025-06-05,35.0,Economy,Business,Airport Counter,Debit Card,214,311,Delayed,42.0,1,No,3.0,17827.28,Neutral
PNR00661,Air India Express,Bangalore,Delhi,2024-01-25,36.0,Business,Personal,Travel Agent,UPI,116,1355,On Time,0.0,3,No,4.0,54814.3,Satisfied
PNR00662,Air India Express,Bangalore,Mumbai,2025-09-29,21.0,Business,Business,Website,UPI,234,1062,On Time,0.0,0,Yes,2.0,12099.08,Dissatisfied
PNR00663,Air India,Kolkata,Delhi,2025-09-28,19.0,Economy,Personal,Travel Agent,Debit Card,122,1410,On Time,0.0,0,No,3.0,7109.94,Neutral
PNR00664,Air India,Delhi,Mumbai,2025-04-08,53.0,Economy,Personal,Website,Debit Card,95,396,Delayed,125.0,1,No,2.0,19799.89,Dissatisfied
PNR00665,Spicejet,Mumbai,Bangalore,2025-09-28,27.0,Premium Economy,Personal,Mobile App,Net Banking,124,1119,Cancelled,,3,No,3.0,19688.67,Neutral
PNR00666,Air India Express,Delhi,Mumbai,2024-09-01,43.0,Economy,Personal,Travel Agent,Debit Card,109,1317,On Time,0.0,1,No,4.0,29371.23,Satisfied
PNR00667,Akasa Air,Delhi,Kolkata,2024-09-30,65.0,Premium Economy,Personal,Website,UPI,210,1696,On Time,0.0,0,Yes,1.0,36826.83,Dissatisfied
PNR00668,Vistara,Delhi,Mumbai,2024-07-22,26.0,Business,Business,Travel Agent,Credit Card,61,785,On Time,0.0,0,No,3.0,21340.95,Neutral
PNR00669,Indigo,Kolkata,Delhi,2025-10-07,27.0,Premium Economy,Business,Website,UPI,121,1436,On Time,0.0,0,Yes,2.0,35128.27,Dissatisfied
PNR00670,Vistara,Hyderabad,Mumbai,2024-02-03,52.0,Economy,Personal,Airport Counter,Debit Card,223,881,On Time,0.0,0,No,3.0,6015.51,Neutral
PNR00671,Spicejet,Mumbai,Delhi,2025-06-23,21.0,Economy,Business,Mobile App,Debit Card,77,581,Cancelled,,0,No,5.0,4333.04,Satisfied
PNR00672,Air India,Mumbai,Bangalore,2025-01-28,46.0,Economy,Business,Airport Counter,Debit Card,115,1591,On Time,0.0,2,No,1.0,25093.88,Dissatisfied
PNR00673,Indigo,Kolkata,Delhi,2025-12-12,33.0,Economy,Business,Website,UPI,216,1739,Delayed,174.0,0,Yes,2.0,10790.33,Dissatisfied
PNR00674,Air India,Delhi,Kolkata,2024-09-22,51.0,Business,Personal,Airport Counter,Net Banking,187,1023,On Time,0.0,3,Yes,3.0,22832.01,Neutral
PNR00675,Air India Express,Delhi,Bangalore,2024-11-12,59.0,Economy,Business,Airport Counter,Credit Card,117,808,On Time,0.0,0,Yes,3.0,27247.41,Neutral
PNR00676,Vistara,Bangalore,Delhi,2024-05-28,32.0,Economy,Business,Mobile App,Credit Card,130,420,Delayed,78.0,1,No,2.0,2672.71,Dissatisfied
PNR00677,Indigo,Delhi,Mumbai,2024-11-17,41.0,Economy,Personal,Website,Credit Card,200,1641,On Time,0.0,2,No,4.0,28597.7,Satisfied
PNR00678,Akasa Air,Delhi,Mumbai,2024-06-02,53.0,Economy,Business,Website,Credit Card,107,1747,On Time,0.0,2,No,4.0,3214.56,Satisfied
PNR00679,Air India Express,Mumbai,Bangalore,2024-06-15,27.0,Economy,Personal,Website,Debit Card,207,1680,On Time,0.0,0,No,1.0,23599.94,Dissatisfied
PNR00680,Indigo,Mumbai,Bangalore,2025-10-10,48.0,Economy,Personal,Airport Counter,UPI,156,1229,Delayed,148.0,0,Yes,2.0,24349.06,Dissatisfied
PNR00681,Air India Express,Delhi,Bangalore,2025-06-15,27.0,Economy,Business,Travel Agent,Net Banking,109,975,Delayed,134.0,3,No,2.0,29427.23,Dissatisfied
PNR00682,Indigo,Delhi,Kolkata,2025-07-12,39.0,Economy,Personal,Airport Counter,Net Banking,64,1271,On Time,0.0,2,No,3.0,11296.92,Neutral
PNR00683,Spicejet,Kolkata,Delhi,2024-11-18,35.0,Economy,Personal,Travel Agent,Net Banking,181,1575,On Time,0.0,3,Yes,1.0,16839.96,Dissatisfied
PNR00684,Akasa Air,Delhi,Bangalore,2025-03-12,36.0,Business,Personal,Mobile App,Debit Card,139,963,On Time,0.0,0,No,5.0,37628.32,Satisfied
PNR00685,Spicejet,Bangalore,Mumbai,2025-04-03,25.0,Premium Economy,Personal,Mobile App,UPI,76,640,On Time,0.0,1,No,4.0,37007.42,Satisfied
PNR00686,Indigo,Delhi,Bangalore,2024-09-28,31.0,Business,Business,Website,Debit Card,230,1439,On Time,0.0,0,No,3.0,13774.37,Neutral
PNR00687,Air India,Bangalore,Mumbai,2024-05-13,33.0,Premium Economy,Personal,Airport Counter,Credit Card,224,512,On Time,0.0,1,Yes,5.0,20044.32,Satisfied
PNR00688,Akasa Air,Delhi,Kolkata,2025-04-10,32.0,Economy,Business,Website,UPI,158,1565,On Time,0.0,2,No,5.0,21581.82,Satisfied
PNR00689,Air India Express,Mumbai,Delhi,2024-04-01,47.0,Premium Economy,Business,Mobile App,Debit Card,81,471,On Time,0.0,1,No,3.0,30910.84,Neutral
PNR00690,Air India,Bangalore,Mumbai,2025-11-10,55.0,Business,Business,Airport Counter,Credit Card,211,603,Delayed,23.0,2,No,5.0,18628.11,Satisfied
PNR00691,Air India Express,Bangalore,Delhi,2024-07-14,18.0,Premium Economy,Personal,Airport Counter,UPI,103,1114,Delayed,116.0,3,No,5.0,21453.73,Satisfied
PNR00692,Air India Express,Kolkata,Delhi,2025-03-29,64.0,Economy,Business,Airport Counter,Net Banking,182,1509,Delayed,20.0,0,Yes,4.0,10519.29,Satisfied
PNR00693,Vistara,Bangalore,Mumbai,2025-12-24,44.0,Premium Economy,Business,Website,Debit Card,121,856,On Time,0.0,1,No,1.0,33641.0,Dissatisfied
PNR00694,Air India,Mumbai,Bangalore,2025-04-01,30.0,Economy,Personal,Website,Credit Card,115,996,Cancelled,,2,No,3.0,33482.9,Neutral
PNR00695,Spicejet,Mumbai,Hyderabad,2024-06-23,44.0,Economy,Business,Website,Net Banking,139,414,On Time,0.0,3,No,5.0,24505.96,Satisfied
PNR00696,Akasa Air,Mumbai,Delhi,2024-10-29,56.0,Economy,Business,Mobile App,Net Banking,88,769,Delayed,110.0,2,No,1.0,10026.45,Dissatisfied
PNR00697,Air India Express,Bangalore,Mumbai,2025-02-27,57.0,Economy,Business,Mobile App,Credit Card,185,454,On Time,0.0,0,No,3.0,12553.04,Neutral
PNR00698,Akasa Air,Kolkata,Delhi,2025-09-26,46.0,Economy,Business,Airport Counter,Credit Card,65,1224,On Time,0.0,1,No,2.0,4072.87,Dissatisfied
PNR00699,Air India Express,Delhi,Kolkata,2024-04-08,38.0,Economy,Business,Travel Agent,Credit Card,207,624,On Time,0.0,1,No,1.0,19721.6,Dissatisfied
PNR00700,Spicejet,Delhi,Bangalore,2024-01-25,57.0,Economy,Personal,Website,Net Banking,202,1244,On Time,0.0,3,No,2.0,31038.74,Dissatisfied
PNR00701,Air India Express,Delhi,Bangalore,2024-03-28,55.0,Premium Economy,Personal,Travel Agent,Credit Card,66,849,On Time,0.0,2,No,3.0,28280.16,Neutral
PNR00702,Spicejet,Kolkata,Delhi,2025-04-08,61.0,Economy,Personal,Travel Agent,Credit Card,74,533,On Time,0.0,0,No,4.0,18271.62,Satisfied
PNR00703,Spicejet,Kolkata,Delhi,2024-07-15,21.0,Economy,Personal,Mobile App,Debit Card,192,1270,On Time,0.0,1,Yes,2.0,4770.51,Dissatisfied
PNR00704,Vistara,Delhi,Bangalore,2025-09-11,35.0,Economy,Business,Website,Net Banking,196,511,On Time,0.0,0,No,2.0,27290.97,Dissatisfied
PNR00705,Spicejet,Mumbai,Bangalore,2025-02-15,36.0,Economy,Personal,Travel Agent,UPI,62,913,Delayed,18.0,0,No,3.0,2544.05,Neutral
PNR00706,Spicejet,Kolkata,Delhi,2024-01-30,40.0,Economy,Business,Travel Agent,Credit Card,69,627,On Time,0.0,1,No,5.0,16265.07,Satisfied
PNR00707,Indigo,Kolkata,Delhi,2025-04-06,36.0,Business,Business,Website,Credit Card,131,785,On Time,0.0,3,Yes,1.0,62184.95,Dissatisfied
PNR00708,Indigo,Bangalore,Mumbai,2024-04-05,51.0,Economy,Business,Mobile App,Debit Card,148,1127,On Time,0.0,0,No,5.0,11898.78,Satisfied
PNR00709,Vistara,Mumbai,Bangalore,2025-01-28,36.0,Economy,Personal,Mobile App,Credit Card,202,694,On Time,0.0,0,No,2.0,12445.03,Dissatisfied
PNR00710,Air India,Kolkata,Delhi,2024-05-28,29.0,Economy,Business,Mobile App,Debit Card,198,343,On Time,0.0,3,No,2.0,7561.93,Dissatisfied
PNR00711,Spicejet,Delhi,Mumbai,2025-04-11,52.0,Economy,Business,Mobile App,Debit Card,193,574,On Time,0.0,0,Yes,2.0,28848.74,Dissatisfied
PNR00712,Air India Express,Kolkata,Delhi,2024-06-23,27.0,Economy,Business,Website,Debit Card,63,1634,On Time,0.0,0,No,5.0,31893.05,Satisfied
PNR00713,Spicejet,Mumbai,Delhi,2025-04-11,45.0,Economy,Personal,Mobile App,Debit Card,63,1281,On Time,0.0,3,Yes,4.0,19365.46,Satisfied
PNR00714,Air India,Kolkata,Delhi,2025-03-30,20.0,Economy,Business,Mobile App,Debit Card,135,1038,On Time,0.0,1,No,5.0,26681.61,Satisfied
PNR00715,Akasa Air,Hyderabad,Mumbai,2024-12-29,54.0,Premium Economy,Personal,Travel Agent,UPI,119,1573,On Time,0.0,0,Yes,1.0,35122.71,Dissatisfied
PNR00716,Spicejet,Delhi,Mumbai,2024-10-12,48.0,Economy,Business,Mobile App,Net Banking,231,1118,On Time,0.0,2,No,4.0,15040.43,Satisfied
PNR00717,Akasa Air,Delhi,Mumbai,2025-06-03,60.0,Economy,Business,Website,UPI,72,1024,On Time,0.0,2,Yes,1.0,7360.35,Dissatisfied
PNR00718,Vistara,Delhi,Bangalore,2024-06-23,20.0,Economy,Business,Website,UPI,142,1495,On Time,0.0,2,Yes,1.0,16073.27,Dissatisfied
PNR00719,Akasa Air,Delhi,Bangalore,2024-12-13,47.0,Economy,Personal,Website,Credit Card,218,1188,On Time,0.0,1,No,5.0,30009.14,Satisfied
PNR00720,Vistara,Bangalore,Delhi,2025-06-07,39.0,Economy,Business,Website,Debit Card,65,1120,On Time,0.0,1,No,4.0,12537.98,Satisfied
PNR00721,Spicejet,Mumbai,Bangalore,2025-01-26,64.0,Premium Economy,Business,Travel Agent,Credit Card,82,917,Cancelled,,3,Yes,4.0,15616.02,Satisfied
PNR00722,Indigo,Bangalore,Mumbai,2024-07-28,64.0,Economy,Personal,Website,Net Banking,60,357,On Time,0.0,1,No,4.0,15982.55,Satisfied
PNR00723,Spicejet,Delhi,Kolkata,2024-02-03,57.0,Economy,Business,Travel Agent,Debit Card,183,1531,On Time,0.0,0,No,5.0,27181.43,Satisfied
PNR00724,Vistara,Mumbai,Hyderabad,2025-06-19,46.0,Economy,Personal,Website,UPI,129,515,On Time,0.0,0,Yes,1.0,21461.22,Dissatisfied
PNR00725,Vistara,Hyderabad,Mumbai,2024-06-14,44.0,Business,Business,Mobile App,Credit Card,121,1597,Delayed,58.0,0,No,2.0,37249.75,Dissatisfied
PNR00726,Spicejet,Delhi,Kolkata,2025-09-03,19.0,Economy,Personal,Travel Agent,Debit Card,205,830,Delayed,95.0,0,Yes,1.0,32408.85,Dissatisfied
PNR00727,Akasa Air,Hyderabad,Mumbai,2025-06-14,54.0,Economy,Business,Travel Agent,Debit Card,233,1044,On Time,0.0,1,No,5.0,16084.97,Satisfied
PNR00728,Vistara,Mumbai,Hyderabad,2025-05-25,35.0,Economy,Personal,Mobile App,UPI,136,986,On Time,0.0,1,No,5.0,29065.9,Satisfied
PNR00729,Spicejet,Kolkata,Delhi,2024-04-06,42.0,Economy,Business,Website,Credit Card,138,315,On Time,0.0,3,Yes,2.0,8176.13,Dissatisfied
PNR00730,Air India Express,Mumbai,Hyderabad,2025-12-03,26.0,Economy,Business,Airport Counter,Credit Card,164,1523,On Time,0.0,1,No,4.0,14315.64,Satisfied
PNR00731,Vistara,Hyderabad,Mumbai,2025-07-06,29.0,Economy,Business,Travel Agent,Net Banking,85,1581,On Time,0.0,2,Yes,5.0,29448.41,Satisfied
PNR00732,Air India,Mumbai,Bangalore,2025-08-23,61.0,Premium Economy,Business,Travel Agent,Debit Card,154,592,On Time,0.0,1,No,4.0,7223.28,Satisfied
PNR00733,Spicejet,Bangalore,Mumbai,2024-08-13,56.0,Economy,Business,Travel Agent,Net Banking,193,874,Delayed,113.0,0,Yes,4.0,15177.15,Satisfied
PNR00734,Vistara,Bangalore,Delhi,2024-02-09,40.0,Economy,Personal,Airport Counter,Debit Card,232,1762,On Time,0.0,3,Yes,2.0,20856.62,Dissatisfied
PNR00735,Spicejet,Bangalore,Mumbai,2024-06-18,51.0,Economy,Business,Travel Agent,UPI,145,944,On Time,0.0,0,No,5.0,20596.39,Satisfied
PNR00736,Spicejet,Mumbai,Delhi,2024-05-16,38.0,Economy,Business,Mobile App,Credit Card,225,449,On Time,0.0,0,Yes,1.0,25049.98,Dissatisfied
PNR00737,Air India Express,Bangalore,Delhi,2025-10-08,30.0,Economy,Personal,Travel Agent,Debit Card,195,1735,On Time,0.0,3,Yes,3.0,33134.82,Neutral
PNR00738,Indigo,Delhi,Bangalore,2025-11-21,34.0,Economy,Business,Mobile App,Credit Card,123,1455,Delayed,177.0,0,No,5.0,3839.9,Satisfied
PNR00739,Air India Express,Mumbai,Delhi,2025-06-29,32.0,Economy,Business,Website,Credit Card,129,1340,On Time,0.0,1,No,1.0,5226.68,Dissatisfied
PNR00740,Air India,Mumbai,Delhi,2025-03-29,30.0,Economy,Business,Travel Agent,UPI,65,1164,Delayed,96.0,3,Yes,2.0,30858.66,Dissatisfied
PNR00741,Indigo,Bangalore,Mumbai,2024-03-02,55.0,Economy,Business,Travel Agent,Debit Card,66,411,On Time,0.0,0,No,5.0,15232.58,Satisfied
PNR00742,Akasa Air,Mumbai,Delhi,2025-01-30,39.0,Economy,Personal,Website,Net Banking,69,1225,On Time,0.0,1,Yes,4.0,33476.55,Satisfied
PNR00743,Indigo,Hyderabad,Mumbai,2025-11-25,27.0,Premium Economy,Personal,Website,Credit Card,166,1053,Delayed,111.0,2,Yes,3.0,38977.46,Neutral
PNR00744,Spicejet,Hyderabad,Mumbai,2025-08-14,45.0,Economy,Business,Mobile App,UPI,75,1683,On Time,0.0,2,No,3.0,19222.13,Neutral
PNR00745,Vistara,Bangalore,Delhi,2024-10-16,41.0,Premium Economy,Personal,Website,UPI,235,1591,Delayed,123.0,2,No,2.0,31611.25,Dissatisfied
PNR00746,Air India,Bangalore,Delhi,2025-03-19,22.0,Economy,Business,Website,Debit Card,155,1054,On Time,0.0,3,No,1.0,17160.4,Dissatisfied
PNR00747,Air India,Mumbai,Hyderabad,2025-03-27,39.0,Economy,Business,Website,UPI,221,419,On Time,0.0,1,No,5.0,28864.99,Satisfied
PNR00748,Spicejet,Delhi,Kolkata,2024-09-03,62.0,Premium Economy,Business,Website,UPI,237,1416,On Time,0.0,1,Yes,3.0,39572.82,Neutral
PNR00749,Air India Express,Delhi,Mumbai,2025-04-22,47.0,Economy,Personal,Mobile App,UPI,172,459,On Time,0.0,2,No,1.0,19891.42,Dissatisfied
PNR00750,Air India Express,Mumbai,Hyderabad,2024-11-03,63.0,Economy,Personal,Mobile App,Net Banking,197,1497,On Time,0.0,1,No,2.0,8947.11,Dissatisfied
PNR00751,Spicejet,Kolkata,Delhi,2024-05-31,38.0,Economy,Business,Website,Debit Card,161,1198,On Time,0.0,0,Yes,2.0,6880.54,Dissatisfied
PNR00752,Air India,Bangalore,Mumbai,2025-09-28,62.0,Economy,Personal,Mobile App,Credit Card,229,858,On Time,0.0,1,No,1.0,33700.39,Dissatisfied
PNR00753,Spicejet,Kolkata,Delhi,2025-01-13,34.0,Economy,Business,Website,Credit Card,166,1651,On Time,0.0,1,Yes,5.0,22044.19,Satisfied
PNR00754,Spicejet,Kolkata,Delhi,2024-11-02,32.0,Economy,Business,Website,Credit Card,235,435,On Time,0.0,0,No,1.0,25929.03,Dissatisfied
PNR00755,Vistara,Delhi,Bangalore,2024-03-29,58.0,Economy,Personal,Travel Agent,Debit Card,106,1071,On Time,0.0,3,No,4.0,7473.88,Satisfied
PNR00756,Akasa Air,Mumbai,Delhi,2024-12-16,27.0,Economy,Personal,Mobile App,Credit Card,202,1266,On Time,0.0,1,No,3.0,14699.76,Neutral
PNR00757,Akasa Air,Delhi,Bangalore,2025-05-03,27.0,Economy,Personal,Mobile App,Debit Card,220,696,On Time,0.0,2,Yes,5.0,23122.39,Satisfied
PNR00758,Indigo,Mumbai,Bangalore,2025-06-28,21.0,Business,Personal,Mobile App,Debit Card,115,1231,On Time,0.0,2,No,2.0,10264.43,Dissatisfied
PNR00759,Air India Express,Mumbai,Hyderabad,2025-12-07,65.0,Economy,Business,Website,Net Banking,229,771,On Time,0.0,3,Yes,5.0,29833.96,Satisfied
PNR00760,Akasa Air,Delhi,Bangalore,2025-10-19,63.0,Economy,Business,Mobile App,UPI,218,1255,On Time,0.0,3,No,4.0,9529.78,Satisfied
PNR00761,Akasa Air,Mumbai,Bangalore,2024-07-30,43.0,Economy,Business,Mobile App,UPI,97,659,On Time,0.0,3,No,3.0,12134.32,Neutral
PNR00762,Spicejet,Delhi,Bangalore,2024-02-19,31.0,Premium Economy,Business,Website,Net Banking,213,368,On Time,0.0,3,No,1.0,3924.94,Dissatisfied
PNR00763,Akasa Air,Bangalore,Mumbai,2024-12-22,55.0,Premium Economy,Personal,Mobile App,Net Banking,121,1371,On Time,0.0,2,Yes,5.0,40792.47,Satisfied
PNR00764,Indigo,Mumbai,Delhi,2025-04-08,38.0,Business,Personal,Travel Agent,Net Banking,138,801,On Time,0.0,0,Yes,5.0,54022.27,Satisfied
PNR00765,Spicejet,Kolkata,Delhi,2025-01-30,19.0,Economy,Business,Website,Net Banking,81,828,Delayed,162.0,1,No,5.0,18523.09,Satisfied
PNR00766,Air India,Hyderabad,Mumbai,2025-06-22,62.0,Business,Personal,Mobile App,UPI,111,1414,On Time,0.0,3,No,2.0,24256.08,Dissatisfied
PNR00767,Air India,Delhi,Kolkata,2024-08-08,54.0,Business,Business,Mobile App,Net Banking,155,1767,On Time,0.0,2,No,3.0,7910.39,Neutral
PNR00768,Vistara,Bangalore,Mumbai,2024-05-08,49.0,Economy,Business,Mobile App,Net Banking,116,1504,Delayed,10.0,1,Yes,2.0,19179.51,Dissatisfied
PNR00769,Vistara,Bangalore,Delhi,2025-12-23,25.0,Premium Economy,Business,Website,Debit Card,84,1105,On Time,0.0,1,Yes,2.0,25673.3,Dissatisfied
PNR00770,Indigo,Hyderabad,Mumbai,2024-07-22,30.0,Economy,Personal,Airport Counter,Credit Card,67,581,On Time,0.0,0,Yes,1.0,21287.44,Dissatisfied
PNR00771,Air India,Mumbai,Hyderabad,2024-03-11,43.0,Economy,Business,Mobile App,Credit Card,66,1659,On Time,0.0,2,Yes,3.0,23097.45,Neutral
PNR00772,Air India,Bangalore,Delhi,2024-03-28,21.0,Economy,Business,Travel Agent,UPI,210,475,On Time,0.0,1,Yes,1.0,19881.03,Dissatisfied
PNR00773,Spicejet,Mumbai,Hyderabad,2025-04-04,55.0,Premium Economy,Personal,Website,Credit Card,148,609,Delayed,22.0,2,No,5.0,3317.7,Satisfied
PNR00774,Indigo,Mumbai,Delhi,2025-02-17,30.0,Economy,Personal,Mobile App,Debit Card,84,615,On Time,0.0,3,Yes,1.0,24003.73,Dissatisfied
PNR00775,Akasa Air,Mumbai,Delhi,2024-12-07,65.0,Economy,Business,Mobile App,Debit Card,96,603,On Time,0.0,1,Yes,4.0,2964.0,Satisfied
PNR00776,Air India Express,Delhi,Kolkata,2024-06-02,49.0,Premium Economy,Personal,Website,Net Banking,73,1503,On Time,0.0,3,Yes,2.0,17827.6,Dissatisfied
PNR00777,Spicejet,Mumbai,Delhi,2025-06-26,50.0,Premium Economy,Business,Travel Agent,Credit Card,208,847,Delayed,54.0,3,Yes,5.0,17045.54,Satisfied
PNR00778,Akasa Air,Delhi,Bangalore,2025-03-21,25.0,Business,Personal,Website,Credit Card,166,1712,On Time,0.0,2,Yes,2.0,19976.42,Dissatisfied
PNR00779,Vistara,Bangalore,Delhi,2025-01-01,40.0,Economy,Business,Travel Agent,Credit Card,75,1619,On Time,0.0,2,No,1.0,18597.82,Dissatisfied
PNR00780,Indigo,Mumbai,Hyderabad,2025-11-10,38.0,Economy,Personal,Mobile App,Debit Card,141,865,On Time,0.0,1,No,3.0,7710.04,Neutral
PNR00781,Vistara,Delhi,Mumbai,2024-07-27,34.0,Economy,Business,Website,Net Banking,143,821,On Time,0.0,3,No,3.0,11749.83,Neutral
PNR00782,Indigo,Delhi,Mumbai,2025-07-22,54.0,Business,Business,Website,UPI,93,1282,On Time,0.0,2,No,1.0,6476.67,Dissatisfied
PNR00783,Vistara,Mumbai,Bangalore,2025-04-24,53.0,Economy,Business,Website,UPI,178,1543,On Time,0.0,1,No,3.0,6259.44,Neutral
PNR00784,Vistara,Delhi,Mumbai,2025-01-16,47.0,Premium Economy,Business,Mobile App,Credit Card,125,816,Delayed,67.0,2,No,1.0,29937.34,Dissatisfied
PNR00785,Spicejet,Kolkata,Delhi,2025-02-13,50.0,Economy,Business,Airport Counter,UPI,159,979,On Time,0.0,2,No,2.0,25832.95,Dissatisfied
PNR00786,Air India,Kolkata,Delhi,2024-07-04,52.0,Economy,Business,Website,Debit Card,121,1787,On Time,0.0,3,Yes,4.0,14057.71,Satisfied
PNR00787,Spicejet,Kolkata,Delhi,2025-11-10,19.0,Premium Economy,Personal,Website,Debit Card,65,1691,On Time,0.0,1,Yes,3.0,18541.58,Neutral
PNR00788,Air India,Bangalore,Mumbai,2025-09-21,56.0,Economy,Personal,Website,Net Banking,93,1384,On Time,0.0,1,No,5.0,10503.8,Satisfied
PNR00789,Air India Express,Mumbai,Hyderabad,2024-01-27,60.0,Premium Economy,Business,Website,Net Banking,221,1148,On Time,0.0,0,Yes,3.0,18196.64,Neutral
PNR00790,Spicejet,Delhi,Bangalore,2025-02-19,20.0,Economy,Personal,Website,Credit Card,222,1086,Cancelled,,3,No,2.0,24106.25,Dissatisfied
PNR00791,Indigo,Mumbai,Bangalore,2024-09-15,22.0,Economy,Business,Mobile App,Credit Card,225,1749,On Time,0.0,1,Yes,2.0,24348.55,Dissatisfied
PNR00792,Vistara,Mumbai,Delhi,2024-08-08,46.0,Economy,Personal,Mobile App,UPI,112,1090,On Time,0.0,1,Yes,5.0,8856.05,Satisfied
PNR00793,Indigo,Mumbai,Bangalore,2025-06-01,19.0,Economy,Business,Website,Debit Card,80,1396,On Time,0.0,1,Yes,3.0,21314.79,Neutral
PNR00794,Akasa Air,Mumbai,Bangalore,2025-03-29,36.0,Economy,Business,Mobile App,Debit Card,142,1656,Delayed,167.0,2,No,2.0,13085.49,Dissatisfied
PNR00795,Spicejet,Mumbai,Delhi,2025-05-19,21.0,Economy,Personal,Mobile App,Net Banking,201,575,On Time,0.0,2,Yes,1.0,6055.5,Dissatisfied
PNR00796,Vistara,Delhi,Mumbai,2025-12-25,31.0,Business,Business,Website,Credit Card,213,302,Delayed,170.0,2,Yes,4.0,43805.68,Satisfied
PNR00797,Vistara,Bangalore,Delhi,2024-02-15,33.0,Business,Business,Website,Debit Card,135,1308,Delayed,137.0,3,Yes,2.0,33682.78,Dissatisfied
PNR00798,Spicejet,Mumbai,Bangalore,2024-11-22,53.0,Premium Economy,Business,Mobile App,Net Banking,159,694,Delayed,119.0,0,No,1.0,25435.9,Dissatisfied
PNR00799,Air India Express,Bangalore,Mumbai,2024-03-15,29.0,Economy,Personal,Mobile App,Net Banking,62,1047,On Time,0.0,0,No,3.0,23229.22,Neutral
PNR00800,Akasa Air,Bangalore,Mumbai,2024-06-20,29.0,Economy,Personal,Mobile App,Credit Card,139,1621,Delayed,174.0,1,Yes,3.0,27836.23,Neutral
PNR00801,Vistara,Bangalore,Mumbai,2024-07-22,55.0,Economy,Personal,Airport Counter,UPI,121,556,On Time,0.0,3,No,2.0,14050.68,Dissatisfied
PNR00802,Akasa Air,Delhi,Bangalore,2024-12-20,37.0,Economy,Business,Mobile App,UPI,131,924,On Time,0.0,1,No,4.0,15471.05,Satisfied
PNR00803,Vistara,Bangalore,Mumbai,2025-03-03,34.0,Economy,Business,Website,Credit Card,196,1125,On Time,0.0,2,Yes,1.0,3150.38,Dissatisfied
PNR00804,Air India,Bangalore,Mumbai,2025-04-24,62.0,Economy,Personal,Airport Counter,Credit Card,125,1588,On Time,0.0,2,No,1.0,9000.29,Dissatisfied
PNR00805,Air India Express,Delhi,Mumbai,2024-08-04,31.0,Economy,Business,Mobile App,Debit Card,84,1525,On Time,0.0,3,No,2.0,10685.23,Dissatisfied
PNR00806,Vistara,Kolkata,Delhi,2024-08-02,54.0,Economy,Business,Mobile App,Debit Card,130,389,Delayed,25.0,2,No,4.0,31170.42,Satisfied
PNR00807,Indigo,Delhi,Kolkata,2024-02-25,33.0,Premium Economy,Personal,Airport Counter,Net Banking,138,1426,On Time,0.0,0,No,1.0,31458.29,Dissatisfied
PNR00808,Vistara,Kolkata,Delhi,2025-09-09,63.0,Premium Economy,Personal,Website,UPI,122,375,On Time,0.0,1,Yes,1.0,40942.88,Dissatisfied
PNR00809,Spicejet,Mumbai,Hyderabad,2024-02-16,63.0,Business,Business,Website,UPI,138,1745,On Time,0.0,0,Yes,1.0,43432.3,Dissatisfied
PNR00810,Indigo,Mumbai,Hyderabad,2024-02-06,58.0,Economy,Personal,Website,Credit Card,201,1656,On Time,0.0,3,Yes,4.0,5390.21,Satisfied
